crop,series_id,Commodity,State,District,Market,latitude,longitude,mean_arrival,std_arrival,mean_price,neighbor_degree_75km,neighbor_degree_150km,neighbor_degree_300km,density_bucket,volume_bucket
onion,Onion||Tamil Nadu||Theni||Kambam(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,9.8692558,77.4222974,1.2123154505823275,0.1654863147471328,3275.4916804188856,23,86,170,dense,low
onion,Onion||Tamil Nadu||Theni||Periyakulam(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,9.8692558,77.4222974,0.4299052490003236,0.09411052903262787,3360.832923230335,23,86,170,dense,low
onion,Onion||Tamil Nadu||Theni||Theni(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,9.8692558,77.4222974,1.615923001954154,0.19941394231772636,3339.8956716952976,23,86,170,dense,medium
onion,Onion||Tamil Nadu||Thiruchirappalli||Lalgudi(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,11.332372300000001,78.6098639,0.2970417523772291,0.03547333637499726,4149.805205713706,39,83,188,dense,low
onion,Onion||Tamil Nadu||Thiruchirappalli||Manachanallur(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,11.332372300000001,78.6098639,0.14793844579048207,0.023358932791661055,4010.061636939691,39,83,188,dense,low
onion,Onion||Tamil Nadu||Thiruchirappalli||Manapparai(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,11.332372300000001,78.6098639,0.22122892388037146,0.009305722617093646,4138.858108053105,39,83,188,dense,low
onion,Onion||Tamil Nadu||Thiruchirappalli||Musiri(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,11.332372300000001,78.6098639,0.7344442318049171,0.04968719432952522,4076.9744061086535,39,83,188,dense,low
onion,Onion||Tamil Nadu||Thiruchirappalli||Thuraiyur APMC,Onion,Tamil Nadu,Thiruchirappalli,Thuraiyur APMC,11.332372300000001,78.6098639,0.24057386238977072,0.018783012645155785,3940.445849146885,39,83,188,dense,low
onion,Onion||Tamil Nadu||Thirunelveli||Melapalayam(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,11.332372300000001,78.6098639,0.9450621964030418,0.2505479666679662,3247.3429438391236,39,83,188,dense,low
onion,Onion||Tamil Nadu||Thirunelveli||NGO Colony(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,11.332372300000001,78.6098639,0.5872602318618484,0.11255817751285131,3269.8123354025684,39,83,188,dense,low
onion,Onion||Tamil Nadu||Thirunelveli||Palayamkottai(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,11.332372300000001,78.6098639,2.8043372166767617,0.2375336949535539,3259.0392978339905,39,83,188,dense,medium
onion,Onion||Tamil Nadu||Thirupathur||Natrampalli(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,10.596350000000001,79.56857,0.527041780631884,0.0363572794626639,3702.6719795209315,15,52,154,dense,low
onion,Onion||Tamil Nadu||Thirupathur||Vaniyampadi(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,10.596350000000001,79.56857,0.6256612051240729,0.07744050063625195,3281.1781128644147,15,52,154,dense,low
onion,Onion||Tamil Nadu||Thirupur||Dharapuram(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,12.921745,80.13759259999999,0.6251774529548105,0.08639488294340317,3365.816481137441,13,23,90,sparse,low
onion,Onion||Tamil Nadu||Thirupur||Kangayam(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,12.921745,80.13759259999999,0.5296068265781776,0.08765434526964572,3459.7978504288376,13,23,90,sparse,low
onion,Onion||Tamil Nadu||Thirupur||Tiruppur (North) (Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,12.921745,80.13759259999999,0.6321200222235155,0.13323478052180843,3099.204390670657,13,23,90,sparse,low
onion,Onion||Tamil Nadu||Thirupur||Tiruppur (South) (Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,12.921745,80.13759259999999,0.49005723692194125,0.1000516349195275,2868.6392374753664,13,23,90,sparse,low
onion,Onion||Tamil Nadu||Thiruvannamalai||Arani(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,9.539867,77.61979039999999,1.3310379081188894,0.09937737538718341,3316.034582601456,31,70,170,dense,medium
onion,Onion||Tamil Nadu||Thiruvannamalai||Chengam(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,9.539867,77.61979039999999,0.18217198008829308,0.04986747922079008,3422.4907237770794,31,70,170,dense,low
onion,Onion||Tamil Nadu||Thiruvannamalai||Cheyyar(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ) APMC,9.539867,77.61979039999999,0.11724702398651705,0.029188969545760647,3331.97376140622,31,70,170,dense,low
onion,Onion||Tamil Nadu||Thiruvannamalai||Keelpennathur(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ) APMC,9.539867,77.61979039999999,0.26954506131110184,0.06637055366266179,3066.7497591828824,31,70,170,dense,low
onion,Onion||Tamil Nadu||Thiruvannamalai||Polur(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,9.539867,77.6197904,0.22603243407018225,0.028627882188360248,3339.043461761806,31,70,170,dense,low
onion,Onion||Tamil Nadu||Thiruvannamalai||Tiruvannamalai(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,9.539867,77.61979039999999,0.88017208555861,0.11704592181116451,3735.7547210972475,31,70,170,dense,low
onion,Onion||Tamil Nadu||Thiruvarur||Mannargudi I(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,10.6878621,79.4979437,0.929079073771522,0.14707824095685224,4284.4914993981465,15,52,154,dense,low
onion,Onion||Tamil Nadu||Thiruvarur||Mannargudi II(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,10.6878621,79.4979437,0.31208433372382843,0.031321392390662284,4293.808838776815,15,52,154,dense,low
onion,Onion||Tamil Nadu||Thiruvarur||Muthupettai(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ) APMC,10.6878621,79.4979437,0.08857306276905474,0.003977386171199849,4157.609791008712,15,52,154,dense,low
onion,Onion||Tamil Nadu||Thiruvarur||Needamangalam(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ) APMC,10.6878621,79.4979437,0.04534596504108201,0.010304717647948505,3529.723800772348,15,52,154,dense,low
onion,Onion||Tamil Nadu||Thiruvarur||Tiruvarur(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ) APMC,10.6878621,79.4979437,0.06452536053389811,0.03133130088710236,4282.612784265156,15,52,154,dense,low
onion,Onion||Tamil Nadu||Thiruvellore||Ambattur(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvellore,Ambattur(Uzhavar Sandhai ) APMC,11.332372300000001,78.6098639,0.06305970700114172,0.052662254332551846,3582.158405246702,39,83,188,dense,low
onion,Onion||Tamil Nadu||Thiruvellore||Naravarikuppam(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ) APMC,11.332372300000001,78.6098639,0.4261926326377779,0.03686778102905643,3495.0357152938714,39,83,188,dense,low
onion,Onion||Tamil Nadu||Thiruvellore||Paruthipattu(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ) APMC,11.332372300000001,78.6098639,0.4169174855784201,0.0763096286040083,3528.7686332288613,39,83,188,dense,low
onion,Onion||Tamil Nadu||Thiruvellore||Perambakkam(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ) APMC,11.332372300000001,78.6098639,0.09672216982792806,0.01428682994257691,3465.455784990954,39,83,188,dense,low
onion,Onion||Tamil Nadu||Thiruvellore||Tiruvallur(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ) APMC,11.332372300000001,78.6098639,0.19342971379137514,0.03986195036501991,3528.8931696768677,39,83,188,dense,low
onion,Onion||Tamil Nadu||Tuticorin||Kovilpatti(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,8.8052602,78.1452745,0.3298011692835953,0.01918332807847279,3703.6783515905113,1,41,132,sparse,low
onion,Onion||Tamil Nadu||Tuticorin||Tuticorin(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ) APMC,8.8052602,78.1452745,1.230589727736598,0.11227625087507075,3825.751520448037,1,41,132,sparse,low
onion,Onion||Tamil Nadu||Vellore||Gudiyatham(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,12.902184899999998,79.061104,0.16959034948557275,0.021690585473827885,3402.90966686043,9,36,102,sparse,low
onion,Onion||Tamil Nadu||Vellore||Kahithapattarai(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,12.902184899999998,79.061104,1.1614886734667984,0.09685892686000253,3186.574826443369,9,36,102,sparse,low
onion,Onion||Tamil Nadu||Vellore||Katpadi (Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,12.902184899999998,79.061104,1.6013919724423564,0.18555532335185493,3360.212474635886,9,36,102,sparse,medium
onion,Onion||Tamil Nadu||Vellore||Thirupathur APMC,Onion,Tamil Nadu,Vellore,Thirupathur APMC,12.902184899999998,79.061104,0.7191071841018811,0.1113582040631921,3552.3593456877934,9,36,102,sparse,low
onion,Onion||Tamil Nadu||Vellore||Vellore APMC,Onion,Tamil Nadu,Vellore,Vellore APMC,12.902184899999998,79.061104,1.2554192850843275,0.07137125868187616,3147.750888949764,9,36,102,sparse,low
onion,Onion||Tamil Nadu||Villupuram||Gingee(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,11.9398285,79.4945645,0.29229861757744224,0.049772637902471974,3290.972403626595,8,69,128,dense,low
onion,Onion||Tamil Nadu||Villupuram||Tindivanam APMC,Onion,Tamil Nadu,Villupuram,Tindivanam APMC,11.9398285,79.4945645,0.8124326813789469,0.1422067656771614,3526.0300099714423,8,69,128,dense,low
onion,Onion||Tamil Nadu||Villupuram||Ulundurpettai APMC,Onion,Tamil Nadu,Villupuram,Ulundurpettai APMC,11.9398285,79.4945645,0.5397587857585934,0.17015359990728166,3935.533044583334,8,69,128,dense,low
onion,Onion||Tamil Nadu||Virudhunagar||Aruppukottai(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ) APMC,9.4926289,77.86318310000001,0.5636223320972908,0.056013141642776106,3460.0262814482626,30,54,168,dense,low
onion,Onion||Tamil Nadu||Virudhunagar||Kariyapatti(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,9.4926289,77.86318310000001,0.17713551565684363,0.12633040692326755,3464.1740232390343,30,54,168,dense,low
onion,Onion||Tamil Nadu||Virudhunagar||Rajapalayam(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,9.4926289,77.86318310000001,0.25162569591127887,0.02046911810518136,3911.331187896653,30,54,168,dense,low
onion,Onion||Tamil Nadu||Virudhunagar||Sathur(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ) APMC,9.4926289,77.86318310000001,0.07724025707050869,0.04849143976185604,3643.8946262083123,30,54,168,dense,low
onion,Onion||Tamil Nadu||Virudhunagar||Sivakasi(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,9.4926289,77.86318310000001,0.05862382101745419,0.022554425692790543,3433.0326571927467,30,54,168,dense,low
onion,Onion||Tamil Nadu||Virudhunagar||Srivilliputhur(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ) APMC,9.4926289,77.86318310000001,0.1646551166567084,0.05017202404384383,3835.892806922685,30,54,168,dense,low
onion,Onion||Tamil Nadu||Virudhunagar||Thalavaipuram(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,9.4926289,77.86318310000001,0.07282901740439537,0.04055911425715688,3918.521426035853,30,54,168,dense,low
onion,Onion||Tamil Nadu||Virudhunagar||Virudhunagar(Uzhavar Sandhai ) APMC,Onion,Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ) APMC,9.4926289,77.86318310000001,0.10719935618270124,0.03178237026363448,3737.6460145413125,30,54,168,dense,low
onion,Onion||Telangana||Hyderabad||Bowenpally APMC,Onion,Telangana,Hyderabad,Bowenpally APMC,17.360589,78.4740613,70.56182202035457,55.39283564942124,1851.270259227771,6,7,10,sparse,high
onion,Onion||Telangana||Hyderabad||Gudimalkapur APMC,Onion,Telangana,Hyderabad,Gudimalkapur APMC,17.360589,78.47406129999999,149.22166669642462,64.66614429395236,1550.320501785074,6,7,10,sparse,high
onion,Onion||Telangana||Hyderabad||Mahboob Manison APMC,Onion,Telangana,Hyderabad,Mahboob Manison APMC,17.360589,78.4740613,2449.0723462624887,2607.6625836401604,1892.9040444721122,6,7,10,sparse,high
onion,Onion||Telangana||Medak||Sadasivpet APMC,Onion,Telangana,Medak,Sadasivpet APMC,17.9375095,78.211745,38.72788935476916,45.586647302916106,2014.1473593004803,3,7,14,sparse,high
onion,Onion||Telangana||Nalgonda||Miryalguda(Rythu Bazar) APMC,Onion,Telangana,Nalgonda,Miryalguda(Rythu Bazar) APMC,17.0504406,79.2669235,19.921384582312502,4.719001737028019,2639.0352493954297,0,7,8,sparse,high
onion,Onion||Telangana||Ranga Reddy||Kukatpally(Rythu Bazar) APMC,Onion,Telangana,Ranga Reddy,Kukatpally(Rythu Bazar) APMC,17.1333954,78.3970979,9.026741379660713,3.359509287241287,2240.032564910492,5,8,10,sparse,medium
onion,Onion||Telangana||Ranga Reddy||Mehndipatnam(Rythu Bazar) APMC,Onion,Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar) APMC,17.1333954,78.3970979,6.682029231635115,4.24032850304945,2606.8115964842937,5,8,10,sparse,medium
onion,"Onion||Telangana||Ranga Reddy||Ramakrisnapuram,RBZ APMC",Onion,Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ APMC",17.1333954,78.3970979,1.746017159409141,0.6362395734660617,2281.708425786993,5,8,10,sparse,medium
onion,Onion||Tripura||North Tripura||Dasda APMC,Onion,Tripura,North Tripura,Dasda APMC,24.0921476,92.2451214,10.55290410473263,185.19435971433785,4019.5560560406534,3,8,8,sparse,medium
onion,Onion||Tripura||North Tripura||Kadamtala,Onion,Tripura,North Tripura,Kadamtala,24.443968,92.2072581,0.4385571882468218,0.32736968038570713,3173.029177297697,2,7,8,sparse,low
onion,Onion||Tripura||North Tripura||Panisagar APMC,Onion,Tripura,North Tripura,Panisagar APMC,24.0921476,92.2451214,0.7109877088424451,0.7572097155459049,3171.0858312162236,3,8,8,sparse,low
onion,Onion||Tripura||Sepahijala||Bishalgarh APMC,Onion,Tripura,Sepahijala,Bishalgarh APMC,23.6658005,91.3200275,0.792687293991929,0.16752650741852634,3823.0264212618627,5,8,16,sparse,low
onion,Onion||Tripura||Sepahijala||Bishramganj,Onion,Tripura,Sepahijala,Bishramganj,23.608801,91.350772,0.5909976607252102,0.15365209837122104,4162.098700035118,5,8,16,sparse,low
onion,Onion||Tripura||Sepahijala||Jampuijala APMC,Onion,Tripura,Sepahijala,Jampuijala APMC,23.665800499999996,91.3200275,0.15057963403287813,0.04847824065745733,3553.576368790795,5,8,16,sparse,low
onion,Onion||Tripura||Sepahijala||Melaghar APMC,Onion,Tripura,Sepahijala,Melaghar APMC,23.6658005,91.3200275,0.7166779297122041,0.47311923328894273,3211.541946439435,5,8,16,sparse,low
onion,Onion||Tripura||South Tripura||Barpathari APMC,Onion,Tripura,South Tripura,Barpathari APMC,23.170827799999998,91.63881700000002,0.48496558666606143,0.292198521154815,3076.0480801034164,5,7,8,sparse,low
onion,Onion||Tripura||Unokoti||Pabiacherra APMC,Onion,Tripura,Unokoti,Pabiacherra APMC,23.7750823,91.7025091,0.7687986489427574,0.42723340175554947,3302.435513683464,7,8,8,sparse,low
onion,Onion||Uttar Pradesh||Agra||Achnera APMC,Onion,Uttar Pradesh,Agra,Achnera APMC,27.1752554,78.0098161,2.678305143053859,0.4811567875451648,2080.3260507302025,13,37,151,sparse,medium
onion,Onion||Uttar Pradesh||Agra||Agra APMC,Onion,Uttar Pradesh,Agra,Agra APMC,27.175255400000005,78.0098161,149.21949648139338,73.30804758415495,1912.1303272602897,13,37,151,sparse,high
onion,Onion||Uttar Pradesh||Agra||Fatehabad APMC,Onion,Uttar Pradesh,Agra,Fatehabad APMC,27.1752554,78.0098161,0.4233256707685782,0.23280673968953725,1635.5068599476162,13,37,151,sparse,low
onion,Onion||Uttar Pradesh||Agra||Samsabad APMC,Onion,Uttar Pradesh,Agra,Samsabad APMC,27.1752554,78.0098161,0.6549243273101647,0.6825271059723429,1606.275305139917,13,37,151,sparse,low
onion,Onion||Uttar Pradesh||Aligarh||Aligarh APMC,Onion,Uttar Pradesh,Aligarh,Aligarh APMC,27.8761073,78.1358153,73.81661567540779,16.5509473535979,2025.861820804564,12,61,172,dense,high
onion,Onion||Uttar Pradesh||Aligarh||Charra APMC,Onion,Uttar Pradesh,Aligarh,Charra APMC,27.8761073,78.1358153,4.289459894511043,14.68786811786918,1949.1835047742618,12,61,172,dense,medium
onion,Onion||Uttar Pradesh||Aligarh||Khair APMC,Onion,Uttar Pradesh,Aligarh,Khair APMC,27.8761073,78.1358153,8.288695694452517,12.472828829024172,1710.113180143715,12,61,172,dense,medium
onion,Onion||Uttar Pradesh||Ambedkarnagar||Akbarpur APMC,Onion,Uttar Pradesh,Ambedkarnagar,Akbarpur APMC,27.1303344,80.859666,20.376868317937245,9.984582408457083,2084.9079870400224,27,57,128,dense,high
onion,Onion||Uttar Pradesh||Amethi||Jafarganj APMC,Onion,Uttar Pradesh,Amethi,Jafarganj APMC,26.3462741,81.6252039,7.347463154099603,3.4018540898272387,2119.8153933367757,8,56,104,dense,medium
onion,Onion||Uttar Pradesh||Amethi||Sultanpur APMC,Onion,Uttar Pradesh,Amethi,Sultanpur APMC,26.3462741,81.6252039,72.32477279381155,63.58172756740545,2123.284800527924,8,56,104,dense,high
onion,Onion||Uttar Pradesh||Amroha||Amroha APMC,Onion,Uttar Pradesh,Amroha,Amroha APMC,28.7952632,78.3436244,45.68634801047515,15.890321151344276,2016.4865423893227,8,61,165,dense,high
onion,Onion||Uttar Pradesh||Amroha||Dhanaura APMC,Onion,Uttar Pradesh,Amroha,Dhanaura APMC,28.795263200000004,78.3436244,1.0954250560849446,0.1017159713186163,958.7183720577322,8,61,165,dense,low
onion,Onion||Uttar Pradesh||Amroha||Hasanpur APMC,Onion,Uttar Pradesh,Amroha,Hasanpur APMC,28.795263199999997,78.3436244,5.688927934168673,1.7340078221674906,1338.1396385930843,8,61,165,dense,medium
onion,Onion||Uttar Pradesh||Auraiya||Achalda APMC,Onion,Uttar Pradesh,Auraiya,Achalda APMC,26.6558215,79.5160757,3.2897664912671867,2.2223657803305716,1950.0265666903078,9,55,140,dense,medium
onion,Onion||Uttar Pradesh||Auraiya||Auraiya APMC,Onion,Uttar Pradesh,Auraiya,Auraiya APMC,26.6558215,79.51607570000002,11.741137166205213,4.790312831370729,2026.0074691640182,9,55,140,dense,high
onion,Onion||Uttar Pradesh||Ayodhya||Faizabad APMC,Onion,Uttar Pradesh,Ayodhya,Faizabad APMC,26.799070699999998,82.2052321,100.19504853945352,92.61609307003552,2070.5769070330607,7,45,100,dense,high
onion,Onion||Uttar Pradesh||Ayodhya||Rudauli APMC,Onion,Uttar Pradesh,Ayodhya,Rudauli APMC,26.799070699999998,82.2052321,5.315587178793528,4.82996626337568,1847.3589117717595,7,45,100,dense,medium
onion,Onion||Uttar Pradesh||Azamgarh||Azamgarh APMC,Onion,Uttar Pradesh,Azamgarh,Azamgarh APMC,26.023639,83.0293105,142.30052016022853,52.355607730837505,2114.4023114102597,4,26,84,sparse,high
onion,Onion||Uttar Pradesh||Badaun||Badayoun APMC,Onion,Uttar Pradesh,Badaun,Badayoun APMC,28.0649367,79.043832,20.391075044495548,10.390214040413516,2020.3232519332696,15,41,167,sparse,high
onion,Onion||Uttar Pradesh||Badaun||Bilsi APMC,Onion,Uttar Pradesh,Badaun,Bilsi APMC,28.064936700000004,79.043832,1.2905806537730429,2.415916165900901,1926.3214524472637,15,41,167,sparse,low
onion,Onion||Uttar Pradesh||Badaun||Shahaswan APMC,Onion,Uttar Pradesh,Badaun,Shahaswan APMC,28.0649367,79.043832,4.76914168243721,14.888804437851356,1437.8530766978554,15,41,167,sparse,medium
onion,Onion||Uttar Pradesh||Badaun||Ujhani APMC,Onion,Uttar Pradesh,Badaun,Ujhani APMC,28.0649367,79.043832,2.3829112256162093,12.858001368633424,2147.524809618974,15,41,167,sparse,medium
onion,Onion||Uttar Pradesh||Badaun||Wazirganj APMC,Onion,Uttar Pradesh,Badaun,Wazirganj APMC,28.0649367,79.043832,1.4421677271083726,3.3118342668715153,1927.1342024570326,15,41,167,sparse,medium
onion,Onion||Uttar Pradesh||Baghpat||Baraut APMC,Onion,Uttar Pradesh,Baghpat,Baraut APMC,29.0374779,77.3062737,6.135510264212618,7.545301134291308,1874.6285119129063,35,77,181,dense,medium
onion,Onion||Uttar Pradesh||Bahraich||Bahraich APMC,Onion,Uttar Pradesh,Bahraich,Bahraich APMC,27.7343823,81.47654,59.09987578673797,30.085263886361908,2145.5644509761946,5,44,107,dense,high
onion,Onion||Uttar Pradesh||Bahraich||Naanpara APMC,Onion,Uttar Pradesh,Bahraich,Naanpara APMC,27.734382299999996,81.47654,28.985764880139236,16.527687181026025,2106.499324693498,5,44,107,dense,high
onion,Onion||Uttar Pradesh||Ballia||Ballia APMC,Onion,Uttar Pradesh,Ballia,Ballia APMC,25.8749595,84.1210329,72.95934027541234,34.20544514074607,2114.1088611303653,6,15,47,sparse,high
onion,Onion||Uttar Pradesh||Ballia||Chitwadagaon APMC,Onion,Uttar Pradesh,Ballia,Chitwadagaon APMC,25.8749595,84.1210329,0.9618967910510641,0.5648834156386958,2005.640953281223,6,15,47,sparse,low
onion,Onion||Uttar Pradesh||Ballia||Rasda APMC,Onion,Uttar Pradesh,Ballia,Rasda APMC,25.8749595,84.1210329,25.890657706801978,13.68656240656778,2101.2152617523748,6,15,47,sparse,high
onion,Onion||Uttar Pradesh||Ballia||Vilthararoad APMC,Onion,Uttar Pradesh,Ballia,Vilthararoad APMC,25.874959500000003,84.1210329,14.401867016371495,2.943969634107541,2097.6724037931085,6,15,47,sparse,high
onion,Onion||Uttar Pradesh||Balrampur||Balrampur APMC,Onion,Uttar Pradesh,Balrampur,Balrampur APMC,27.4476988,82.3956245,14.699584311784486,7.7392165376324025,1843.9250490998327,8,17,88,sparse,high
onion,Onion||Uttar Pradesh||Balrampur||Panchpedwa APMC,Onion,Uttar Pradesh,Balrampur,Panchpedwa APMC,27.4476988,82.3956245,4.550353069993979,2.6261518066615346,3209.0125851803123,8,17,88,sparse,medium
onion,Onion||Uttar Pradesh||Balrampur||Tulsipur APMC,Onion,Uttar Pradesh,Balrampur,Tulsipur APMC,27.4476988,82.3956245,5.6600175639414765,2.229797528395782,2070.69379836171,8,17,88,sparse,medium
onion,Onion||Uttar Pradesh||Banda||Atarra APMC,Onion,Uttar Pradesh,Banda,Atarra APMC,25.443853699999995,80.5595237,8.251146447488424,18.076285179795082,2045.8163727415738,10,33,108,sparse,medium
